,Lat,Lng,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Rural,Marital_Married,Marital_Separated,Marital_NeverMarried,Marital_Divorced,Gender_Female,Gender_Nonbinary,Contract_Oneyear,Contract_TwoYear,InternetService_DSL,InternetService_None,PaymentMethod_BankTransferautomatic,PaymentMethod_MailedCheck,PaymentMethod_ElectronicCheck
1664,40.83076,-73.93619,27726,1,54,44057.85,6.6661417620000005,13,1,0,0,0,1,1,0,0,1,1,0,1,1,0,6.5443199,242.62805699999998,1185.892988,4,3,5,4,4,4,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1665,40.77659,-80.6101,1665,2,49,25048.77,12.2507651,13,0,0,0,0,1,1,0,0,1,0,1,1,1,1,14.98166868,242.61427999999998,1890.640168,4,5,5,5,4,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666,41.1066,-81.4971,26659,0,87,56537.88,11.51744058,11,2,1,0,1,0,1,0,0,0,0,0,0,1,0,13.79138076,127.44206899999999,1659.769248,5,4,3,2,3,3,2,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1667,44.87899,-93.19854000000001,20,0,20,21058.64,12.92843595,11,0,0,0,1,0,0,1,0,1,1,0,0,0,1,8.734707597,147.50307800000002,1143.017435,3,3,3,2,5,2,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1668,34.64691,-95.74549,608,5,88,63304.25,12.35525457,12,1,0,1,0,0,1,1,0,0,1,0,1,0,1,5.260793737,149.991327,855.9394589999999,4,3,4,3,3,3,4,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
1669,37.1871,-78.2148,4326,1,38,37130.15,11.54247891,9,2,0,0,0,0,1,0,1,0,1,0,0,1,1,3.810228199,130.00641399999998,780.2278932,3,4,2,2,6,3,4,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1671,41.448029999999996,-76.71127,275,3,34,20283.95,14.4845473,10,1,2,1,1,0,1,0,1,1,0,0,0,0,0,4.304076015,117.46859099999999,1071.920592,4,4,3,5,3,4,4,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1672,33.933009999999996,-118.06263999999999,16578,1,44,23703.95,6.159072244,10,1,0,0,0,0,1,1,1,0,0,1,1,0,1,3.060553536,152.495236,644.1045211,3,4,4,4,3,4,4,3,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1673,37.20267,-75.9453,103,1,70,47658.67,13.03330701,16,0,0,1,1,1,1,1,1,0,1,0,0,1,0,6.549842666,194.98820800000001,971.7404705,4,4,3,4,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1674,39.30899,-76.09725999999999,1771,1,49,49750.1,13.78711309,14,2,0,0,0,0,1,0,0,0,0,0,0,1,1,9.373705128,147.442069,1039.67302,4,4,4,2,4,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1676,39.28853,-111.61537,3662,3,41,33458.05,10.38784781,8,1,2,0,0,0,1,0,1,0,0,1,0,1,1,1.019306038,162.468917,522.4564791,4,5,5,5,3,5,4,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1677,34.51014,-83.59159,10818,0,54,20719.7,13.34762525,11,0,2,0,0,0,1,1,1,1,1,0,0,0,0,6.864219377,162.497044,1284.691556,6,5,4,4,4,5,4,4,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
1678,38.640370000000004,-89.52681,6279,0,49,39225.15,9.296558028,14,2,0,0,0,0,0,1,0,1,0,1,0,0,0,6.525380768,179.96558100000001,703.8007763999999,5,4,5,4,4,5,5,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1680,39.62794,-87.27454,3102,1,35,13870.96,8.792014962,12,1,0,0,0,0,1,0,1,1,1,0,1,1,1,12.95969924,245.145743,1896.1065600000002,4,4,3,3,4,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1681,42.881640000000004,-88.21375,3752,8,34,21101.14,8.190421561,14,0,1,0,0,1,1,1,1,1,0,0,1,1,1,12.18544178,232.65203799999998,1991.1879969999998,5,5,4,5,2,6,4,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1682,41.172129999999996,-76.32236,1426,2,43,49065.88,5.271292905,8,1,1,0,1,1,1,1,1,1,0,0,1,1,1,10.85865384,245.128318,2081.7523850000002,4,4,4,3,4,3,2,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1683,39.704370000000004,-104.93095,13607,2,59,18081.88,7.0338491770000005,9,2,1,0,1,0,1,1,1,1,1,0,1,1,0,15.34839938,277.651257,2115.8797440000003,3,3,3,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1684,46.301359999999995,-90.44842,57,1,58,45101.92,3.423741645,9,2,1,0,0,0,1,0,1,1,1,1,0,0,1,7.355635727999999,142.500692,1357.285615,3,3,3,3,6,2,2,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1685,39.95082,-77.32222,5964,3,75,30450.19,13.24531173,18,2,0,0,0,0,1,0,0,1,1,0,1,0,0,5.705926395,152.45785700000002,1308.999159,2,3,3,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1686,29.22164,-81.93928000000001,10499,4,63,54750.08,9.892901128,13,0,1,0,1,0,1,1,1,0,1,1,1,1,1,6.70301496,267.664655,1319.229599,4,2,3,3,3,4,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1687,48.51891,-111.73778999999999,3634,0,57,24095.07,8.278493187,8,1,0,0,1,1,1,1,0,1,1,1,0,1,1,7.367492072,227.475448,991.3985733999999,4,4,3,5,3,4,4,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1688,35.74049,-78.71758,46589,1,63,53817.02,13.34913229,10,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0306305740000001,147.442069,310.15857719999997,3,2,3,4,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1689,32.53294,-92.10525,20760,0,42,20733.74,7.83125489,17,0,0,0,1,0,1,1,0,0,0,0,1,0,1,6.735271694,149.944668,1254.943448,3,3,3,3,3,4,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1690,42.131479999999996,-88.02656999999999,39478,7,37,36790.23,10.45355154,7,0,0,0,0,0,1,0,0,0,1,0,1,1,1,7.506056361000001,220.132293,1411.150345,2,3,2,3,2,2,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1691,30.8746,-91.68121,163,4,60,35949.37,5.80921457,13,0,0,0,0,1,1,0,0,1,1,1,0,0,1,20.51922799,139.98300600000002,2446.475453,5,5,5,2,4,4,5,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1692,39.05744,-93.73281,5943,4,38,73242.41,11.41757633,12,0,0,0,1,0,1,0,0,1,0,1,1,0,0,9.320973583999999,139.9678,1262.985557,5,5,5,2,3,3,5,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1693,39.817820000000005,-79.72480999999999,2835,4,50,12802.32,7.819201487000001,10,1,0,0,0,0,1,1,1,0,1,0,0,0,0,7.387393996,140.00128,1365.994148,3,3,3,1,4,2,4,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1694,47.08189,-112.1179,506,8,85,20555.47,8.088434368,9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8.758613325,144.960655,916.7201648,5,4,5,4,4,3,4,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1695,42.62422,-89.23484,2275,0,18,60956.22,11.05788928,15,0,1,1,1,1,1,0,1,0,0,0,0,1,0,6.289468375,149.959755,933.01364,1,3,3,3,4,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1697,36.18915,-82.96871999999999,5651,1,37,19533.5,11.64173568,11,0,0,0,1,0,1,1,1,0,1,0,1,0,0,11.29271486,164.98529299999998,1882.951404,4,5,3,3,3,5,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1698,30.391809999999996,-87.36806999999999,36923,4,74,102080.72,10.14600151,10,1,0,1,0,0,1,1,1,0,1,1,0,0,1,11.57257501,152.51044199999998,1638.383088,3,4,5,4,3,4,3,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1699,44.288090000000004,-74.71781,39,8,76,30434.99,11.30992672,8,0,1,0,0,0,1,0,1,0,1,0,0,0,1,15.02077659,127.49576599999999,1630.020341,5,5,4,2,3,3,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1700,36.7212,-120.12961000000001,20195,1,62,10852.14,6.2367487960000005,11,3,0,0,1,0,1,1,0,0,1,0,0,1,1,14.28406007,172.470522,1887.6996969999998,3,4,4,4,3,3,3,4,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1701,46.26399,-84.46746999999999,6017,3,42,52352.24,7.219910689,8,1,0,0,1,0,1,1,1,0,0,1,0,1,1,4.7599389080000005,194.974431,897.6280912000001,4,4,4,3,3,5,5,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1702,46.06292,-95.2647,1387,3,81,57874.62,8.759756787,14,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2.758173633,124.97808,297.4433143,4,4,4,3,4,5,3,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
1703,47.8395,-118.44258,128,3,80,54587.66,14.60495207,12,2,0,0,0,0,1,1,0,1,0,0,1,1,1,7.4414321029999995,242.61063199999998,1683.0783440000002,4,4,3,5,3,4,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1704,47.13238,-108.2116,371,0,50,14053.15,14.17602329,14,0,0,1,1,0,1,1,1,1,1,1,1,0,1,10.06145053,199.990219,1806.970628,4,3,3,4,3,5,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1705,42.903729999999996,-74.86827,813,2,21,51419.56,8.11725589,9,0,0,0,0,1,1,0,0,1,1,1,1,0,0,16.37219797,184.967019,1873.00718,3,3,3,2,4,4,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1706,42.05894,-96.47216999999999,314,0,41,20917.65,12.39190153,13,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2.1600668819999997,147.442069,444.04749189999995,3,3,2,4,3,3,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1707,30.595959999999998,-101.77778,266,4,71,48597.98,10.84404672,11,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1.871917709,255.141716,859.0587897,3,4,4,4,3,3,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1708,32.89242,-100.49804,1700,3,45,34497.95,7.5830708929999995,8,1,0,0,0,0,1,1,0,0,0,0,0,1,1,16.75283806,159.947583,2122.146303,4,3,4,3,5,4,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1709,38.8888,-89.42627,9916,2,46,19080.13,11.02448303,12,0,0,0,0,1,1,0,0,1,0,0,1,1,0,20.16532013,210.105118,2734.3843920000004,3,4,3,4,4,3,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1710,38.89179,-84.30447,4292,0,58,21210.4,8.510124671,11,0,0,0,0,1,1,1,1,0,0,1,1,0,1,7.7532711679999995,164.97151599999998,1412.478266,4,2,3,2,5,4,3,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1711,39.79136,-87.65446999999999,2258,0,87,22484.19,14.507782800000001,13,1,0,0,1,0,1,1,1,0,0,1,0,0,1,3.6633162360000004,127.511223,408.200312,5,4,4,2,5,3,3,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1712,35.190290000000005,-91.71078,411,1,18,38028.33,7.823397558,12,1,1,0,0,0,1,0,1,0,0,1,1,0,1,11.4488726,152.466002,1344.718981,4,4,4,4,3,5,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1713,38.69056,-90.26212,8691,0,50,29940.45,7.065505358999999,10,1,0,0,1,1,1,1,0,0,0,0,1,0,1,8.315973557000001,169.944668,991.7932314,4,3,4,4,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1714,34.94719,-82.22596999999999,47493,6,31,104519.8,6.8360412329999996,15,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1.515290738,139.99788999999998,698.1794441000001,3,4,4,3,2,4,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1715,40.555170000000004,-89.76702,206,3,27,84597.17,8.407938599,14,3,2,1,0,0,1,0,0,1,1,0,0,1,1,9.324505434,182.460772,1266.19109,4,4,4,3,4,4,4,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1716,37.94165,-82.67389,471,1,44,29579.69,4.708283677,11,1,0,0,1,0,1,1,0,1,0,0,0,1,1,10.16298067,202.443347,1204.3927199999998,4,4,4,4,3,3,5,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1717,36.499790000000004,-98.51720999999999,497,3,45,69222.79,15.42891992,17,0,1,0,0,0,1,1,0,0,0,1,1,1,0,6.215774391,232.62402999999998,1607.735971,4,4,3,3,3,3,4,4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1718,30.285020000000003,-97.73477,860,1,33,76046.62,9.004832636,6,1,0,1,1,1,1,1,0,1,0,0,0,0,0,2.667736094,134.98013899999998,548.9193644999999,3,4,4,2,3,3,5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1719,39.31512,-83.79828,1458,0,36,29759.61,6.802850752,11,0,1,0,1,0,1,0,1,1,1,0,1,0,0,10.68004106,154.975543,1827.283455,3,3,4,1,3,2,2,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1720,40.71575,-93.85989000000001,247,3,47,73746.35,15.0321318,12,0,0,0,0,0,1,0,0,1,1,0,0,1,0,8.133269102,182.460772,1103.011016,4,4,4,3,4,4,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1721,38.77625,-80.45666999999999,543,0,56,54109.79,7.276553998,10,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1.7898306130000001,204.963371,616.51937,3,3,3,4,5,4,4,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1722,41.47637,-91.58100999999999,3039,2,81,34414.89,10.5336786,15,1,1,0,1,1,1,1,0,0,1,0,1,1,1,2.699998442,220.161527,838.173682,4,3,4,5,2,5,3,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1723,42.98888,-71.46589,2701,4,26,5920.06,12.56737024,13,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2.661310881,222.665436,1024.224748,3,3,2,4,4,4,4,3,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1724,40.231,-77.68618000000001,384,3,33,46973.08,10.99110627,14,1,0,1,1,0,1,0,1,1,1,0,1,0,1,23.10105854,154.975543,2947.224753,4,5,3,2,2,4,3,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1726,40.960440000000006,-78.11433000000001,319,2,61,5875.01,11.36888104,12,1,1,0,0,1,0,0,1,1,0,0,1,0,1,6.856207666,142.452604,1408.424309,4,4,4,2,3,3,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1727,45.1189,-92.52065,17585,1,80,84805.71,14.21094097,11,1,1,0,1,1,1,0,0,0,1,0,1,0,0,13.72354614,149.96209299999998,1333.444788,3,2,4,3,5,2,2,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1728,42.329879999999996,-71.25607,1420,1,75,14289.15,10.14631572,9,1,0,0,1,0,1,1,1,1,0,0,1,0,1,24.3036064,194.95811799999998,2419.797484,5,4,5,3,3,4,4,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1729,40.11793,-78.28903000000001,1897,0,78,2488.36,7.446156322,15,2,0,0,0,1,1,0,1,0,1,1,0,1,1,6.0276480470000005,154.991856,1135.519834,4,4,3,4,3,5,5,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1730,44.11011,-91.78444,2473,1,75,10494.28,10.7481104,14,1,1,0,0,1,1,0,0,1,0,1,0,1,0,9.490754438,149.97071499999998,980.0465426000001,5,4,4,3,3,5,4,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1731,38.79951,-94.6496,7825,0,58,15537.16,11.6424418,5,1,0,0,0,0,1,1,1,1,0,0,1,1,0,9.727109482000001,245.128318,1925.3410609999999,3,2,3,5,3,4,4,5,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1732,35.940709999999996,-78.11629,7637,0,46,40743.83,12.81300692,12,0,0,0,0,0,1,1,0,0,0,1,1,0,0,19.93726012,182.45383,1914.400241,4,4,5,2,5,2,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1733,42.28434,-71.34983000000001,35763,4,28,63963.83,6.784802038,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.6628262459999998,144.960655,481.3363041999999,3,4,4,2,3,2,4,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1734,47.4405,-120.6467,2267,0,43,78249.99,6.462473731,7,2,0,0,0,1,1,1,0,0,1,0,1,1,1,8.406444381,220.161527,1321.712528,4,4,4,3,4,5,5,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1735,46.68308,-92.69275,214,1,66,43551.35,9.082948983,10,1,0,0,0,0,1,1,0,0,1,0,0,1,0,2.405574983,172.470522,901.2877149,5,6,4,4,5,4,5,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1736,39.39557,-75.36605,613,1,84,48376.42,8.55142407,10,1,0,1,0,1,1,1,0,1,0,1,1,1,0,14.10031907,255.11979399999998,2158.3324789999997,5,4,4,3,6,4,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1737,39.76086,-92.57343,1397,1,69,57730.91,8.943037777,10,1,0,0,0,1,1,0,0,0,0,0,0,0,1,4.186523762,92.455141,720.6019295,4,4,3,3,4,4,4,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
1738,38.022,-97.52539,3098,3,20,30861.42,6.3246769,14,0,1,0,1,0,1,0,1,0,0,0,1,0,0,14.93006551,107.48056000000001,1727.7031670000001,5,5,5,4,4,5,6,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1739,39.84514,-91.76016,719,2,35,51510.02,12.55061484,8,0,2,0,1,1,1,0,1,0,1,1,1,1,1,17.34018575,235.159141,2196.151925,4,5,4,3,3,3,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1740,35.420770000000005,-85.21405,3547,1,88,7833.53,11.14280011,17,2,0,0,0,0,1,1,0,0,1,0,1,1,1,7.858862202,252.63780699999998,1207.144714,5,4,4,4,5,4,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1741,48.22614,-97.52573000000001,228,0,71,29709.19,10.58657312,16,1,0,0,0,0,1,0,1,1,0,0,0,1,1,8.482460246,152.45551899999998,1364.133317,4,3,4,4,4,3,5,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1742,26.564320000000002,-81.87137,24198,4,86,37041.5,7.1113897,17,1,0,0,1,1,1,0,0,1,1,0,0,1,1,7.644184482999999,162.460772,1461.63461,3,4,4,3,3,2,4,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1743,40.704029999999996,-79.92844000000001,8100,4,24,11638.79,10.41978703,13,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.82541752,92.455141,1750.284767,4,4,3,5,2,4,5,5,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
1744,39.64124,-75.8617,41,3,76,8523.51,11.72281518,13,1,0,0,1,0,1,0,0,0,1,0,0,1,0,7.772523197000001,159.965008,884.3816817,5,4,4,3,5,4,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1745,40.66823,-91.34873,12562,5,33,108059.11,11.31837362,18,0,1,0,0,0,1,1,0,1,1,0,1,0,0,24.77634001,204.963371,2729.316361,4,4,4,3,3,3,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1747,42.44467,-83.66348,34308,1,76,73422.83,10.25266403,9,1,0,0,0,0,1,1,1,0,1,1,0,1,1,6.403155881,175.02109,862.0866469,3,3,4,4,3,5,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1748,39.02683,-97.25974000000001,117,0,24,66702.94,12.9605554,12,1,0,1,1,0,1,1,0,1,1,0,1,1,0,15.08846657,242.65729100000001,2072.5611089999998,3,4,3,4,1,3,4,4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1749,39.02035,-88.56541999999999,1443,1,77,37670.96,7.789802026,10,1,0,0,0,1,1,0,1,0,0,1,1,1,0,8.785452901000001,202.636202,1608.002659,5,6,4,1,5,5,5,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1750,42.706070000000004,-101.10081,170,1,62,79432.6,9.985414526,13,1,0,1,1,0,0,0,0,0,0,1,1,1,0,6.820250541,187.642236,1054.5141039999999,1,2,3,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1751,40.13673,-82.00666,4389,0,21,21786.91,9.777239043,8,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3.319853958,290.160419,1150.574869,4,4,4,4,3,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1752,40.69502,-81.70286,136,2,39,52189.94,12.84477246,13,3,0,1,1,0,1,0,1,1,1,0,0,1,1,13.84769517,164.97845800000002,2137.666732,2,3,3,4,3,2,4,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1753,40.90141,-96.72324,222,4,23,44610.48,8.965640601,14,0,1,1,1,1,1,0,0,1,1,1,0,1,0,16.15614223,194.969934,1956.469091,3,4,5,3,2,3,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1754,44.874829999999996,-89.62093,3929,3,87,53591.84,7.587447184,9,1,1,0,1,0,1,1,0,1,0,0,1,1,0,7.860641328,242.61063199999998,1647.423104,4,4,4,3,5,3,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1755,37.53801,-85.44181,1060,0,27,43976.9,12.57357797,19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.805071944,124.964303,715.1931007000001,3,4,4,5,2,3,3,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1756,34.78178,-107.56142,2034,0,60,19990.22,4.843884364,14,2,1,0,1,0,1,0,0,1,1,1,1,1,0,7.712199324,222.660939,1235.453213,3,4,3,2,4,4,4,3,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
1757,45.13592,-122.82659,29460,3,80,39181.25,10.38437058,16,0,1,0,1,0,1,1,0,0,0,0,1,0,1,5.402712746000001,137.46838799999998,700.0279563999999,4,5,5,2,3,4,3,4,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
1758,37.60236,-81.34453,208,1,56,25777.88,14.67675595,13,2,0,0,1,0,1,0,0,0,1,1,1,1,1,2.066037377,232.64145499999998,769.7818683999999,3,3,3,4,4,2,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1759,41.38069,-72.85601,24278,2,20,59418.66,9.8699522,8,0,0,0,1,1,1,0,1,0,1,1,0,1,0,3.7523543760000004,154.991856,1283.103476,3,4,4,6,2,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1760,43.18805,-77.81798,18937,1,39,38306.27,16.75470959,10,0,0,0,1,0,1,1,0,1,1,0,0,1,1,11.32652677,194.966286,1897.050575,2,2,2,4,2,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1761,39.897859999999994,-84.32866,21282,3,30,34393.76,8.763640466,8,2,0,0,0,0,0,0,1,1,0,0,1,1,1,17.96501147,232.622804,2299.047664,5,4,5,1,4,4,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1762,33.23157,-97.10988,24838,3,47,37526.82,12.1859369,14,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1.051188042,257.684139,1018.848617,3,3,4,5,5,2,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1763,33.7616,-89.80424000000001,18722,6,35,3050.98,8.242312444,10,2,0,0,0,0,1,0,1,1,0,0,1,0,1,13.63916478,162.452604,1712.040252,4,4,3,2,3,2,2,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1764,36.80531,-80.59683000000001,907,2,66,6284.19,9.217002771,13,0,0,0,0,1,1,0,0,0,0,0,0,0,1,16.64092048,92.455141,1777.880577,3,3,3,4,4,3,3,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
1765,39.65159,-77.55503,9022,2,76,53247.58,9.75859429,12,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1.042724425,184.96103300000001,871.6644441999999,3,2,4,3,4,2,2,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1766,42.4205,-73.65420999999999,6871,2,70,25019.9,11.34236064,12,0,0,0,1,0,1,1,1,0,0,0,1,0,1,17.1001258,172.462354,1782.747566,3,3,5,3,5,3,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1767,40.28646,-75.2895,19100,0,44,16301.48,9.415068375,12,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2.779431223,112.455141,242.9947554,5,4,4,5,3,5,4,6,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1768,31.638240000000003,-98.52981,230,3,73,12134.83,10.65731963,10,0,1,0,0,0,1,0,1,1,1,0,0,0,1,15.12166154,149.99153,1505.903299,4,4,3,2,5,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1769,41.205040000000004,-89.03161999999999,1393,0,72,32396.94,7.011648779,13,1,0,0,0,1,1,0,1,0,0,1,0,1,1,2.661325529,162.468917,380.7222437,3,4,3,4,3,4,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1771,36.52963,-81.53446,3521,0,58,18406.73,9.299310376000001,10,2,0,0,1,0,1,0,0,1,0,0,1,0,1,7.2170413270000005,127.458638,850.5053759,2,1,3,3,4,3,3,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1772,38.30911,-107.48983999999999,134,1,68,7655.2,12.84944852,6,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2.693860703,240.11486800000003,764.3624669,4,5,4,5,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1773,35.64703,-120.27328999999999,1451,8,19,32102.68,5.430446292999999,6,1,0,0,0,0,1,1,0,0,1,1,1,0,1,6.441555523,162.500489,1228.537824,3,3,3,4,3,3,3,2,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1774,30.68171,-88.29444000000001,35591,1,79,49545.55,11.15775194,7,0,1,0,0,1,1,0,0,1,1,1,1,0,1,10.2452503,184.967019,1197.086571,3,3,3,5,4,4,3,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1776,26.14669,-97.40331,18249,3,19,27690.11,9.910027332,13,1,0,0,1,0,1,1,0,0,0,1,1,1,0,21.61213506,232.62402999999998,2954.525101,4,4,4,3,3,3,4,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1777,33.67003,-89.32741,167,2,46,27219.87,13.29565706,17,0,0,0,0,0,1,0,0,1,0,1,0,1,1,4.576705489,149.97071499999998,703.2651222999999,3,3,3,3,5,5,2,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
